frame_idx,id,x,y
122,0,251.5,614.0
122,1,341.0,618.0
123,0,251.5,609.5
123,1,345.5,613.0
124,0,254.5,606.0
124,1,347.5,606.5
125,0,257.0,601.0
125,1,348.5,598.5
126,0,259.0,595.0
126,1,351.5,588.0
127,0,260.5,582.5
127,1,355.0,577.0
128,0,262.5,570.5
128,1,363.0,564.0
129,0,265.5,557.0
129,1,370.0,558.0
130,0,269.0,542.5
130,1,374.5,553.5
131,0,272.0,537.5
131,1,377.0,549.5
132,0,274.0,533.5
132,1,378.0,545.0
133,0,276.5,530.0
133,1,379.0,539.5
134,0,280.0,525.5
134,1,380.0,532.5
135,0,283.5,520.5
135,1,382.0,522.0
136,0,284.0,517.5
136,1,385.5,516.5
137,0,286.5,507.0
137,1,390.5,504.5
138,0,289.5,497.0
138,1,394.5,492.0
139,0,292.5,484.0
139,1,404.0,487.0
140,0,296.5,472.5
140,1,411.0,483.5
141,0,301.5,463.0
141,1,416.0,479.5
142,0,305.5,459.0
142,1,420.0,476.0
143,0,312.5,455.5
143,1,422.5,469.0
144,0,316.5,450.5
144,1,425.5,458.0
145,0,318.5,446.5
145,1,427.0,447.5
146,0,320.0,441.0
146,1,430.0,438.0
147,0,323.5,430.5
147,1,431.5,428.0
148,0,325.5,420.0
148,1,434.0,425.5
149,0,329.0,408.5
149,1,438.5,421.5
150,0,331.5,397.5
150,1,441.0,417.5
151,0,334.5,393.0
151,1,443.0,413.0
152,0,339.5,389.0
152,1,444.5,406.0
153,0,342.5,384.0
153,1,449.5,398.0
154,0,344.5,379.5
154,1,456.0,387.0
155,0,346.5,375.5
155,1,460.5,374.5
156,0,349.0,368.0
156,1,462.5,362.5
157,0,350.5,359.0
157,1,463.5,356.0
158,0,353.0,349.0
158,1,467.0,351.5
159,0,356.5,334.0
159,1,469.0,348.0
160,0,360.0,326.0
160,1,472.0,343.0
161,0,363.0,321.5
161,1,475.0,337.0
162,0,367.5,319.5
162,1,478.5,325.5
163,0,369.0,317.5
163,1,483.5,316.0
164,0,372.5,315.5
164,1,489.0,303.5
165,0,374.0,311.0
165,1,493.0,292.5
166,0,376.5,304.5
166,1,496.5,288.0
167,0,378.5,293.0
167,1,496.5,285.0
168,0,379.0,279.5
168,1,495.0,280.5
169,0,381.0,266.5
169,1,493.0,275.0
170,0,385.0,254.0
170,1,490.5,269.0
171,0,385.5,247.5
171,1,489.0,258.0
172,0,387.0,244.0
172,1,485.5,246.5
173,0,388.0,240.5
173,1,484.5,235.0
174,0,388.0,237.0
174,1,485.0,223.0
175,0,389.0,229.0
175,1,488.0,219.5
176,0,390.5,219.0
176,1,489.0,216.5
52,0,383.0,1262.5
53,0,380.0,1254.5
54,0,377.5,1242.0
55,0,374.5,1226.0
55,1,479.5,1256.5
56,0,372.0,1213.0
56,1,480.5,1243.5
57,0,370.0,1203.0
57,1,480.5,1223.5
58,0,367.5,1205.0
58,1,479.0,1204.5
59,0,360.0,1179.5
59,1,476.0,1194.5
60,0,358.5,1179.5
60,1,472.0,1185.0
61,0,355.0,1176.0
61,1,467.5,1174.0
62,0,350.0,1165.0
62,1,461.5,1172.0
63,0,346.5,1153.5
63,1,454.0,1162.5
64,0,341.0,1134.0
64,1,448.0,1145.5
65,0,338.0,1133.5
65,1,444.0,1125.5
66,0,336.5,1120.0
66,1,440.5,1115.0
67,0,333.5,1113.0
67,1,437.5,1107.0
68,0,332.0,1104.5
68,1,435.0,1091.0
69,0,328.5,1103.0
69,1,433.0,1093.5
70,0,328.0,1102.5
70,1,432.5,1091.0
71,0,326.0,1096.5
71,1,429.0,1086.5
72,0,322.5,1082.0
72,1,425.0,1077.0
73,0,318.5,1071.5
73,1,422.5,1063.0
74,0,315.0,1057.0
74,1,416.5,1046.5
75,0,313.0,1041.0
75,1,409.5,1024.5
76,0,312.5,1032.5
76,1,405.0,1012.5
77,0,311.0,1028.0
77,1,401.5,1006.0
78,0,309.0,1024.0
78,1,400.0,1002.0
79,0,306.5,1019.5
79,1,397.0,998.5
80,0,304.0,1013.0
80,1,393.0,994.5
81,0,302.0,1001.5
81,1,388.0,985.0
82,0,300.0,988.0
82,1,383.0,971.0
83,0,297.0,973.0
83,1,383.0,971.0
84,0,294.5,958.0
84,1,375.5,947.5
85,0,293.5,952.5
85,1,373.5,942.0
86,0,292.5,948.0
86,1,372.0,935.5
87,0,292.5,948.0
87,1,372.0,935.5
88,0,291.0,938.5
88,1,364.5,925.0
89,0,290.0,931.0
89,1,361.0,913.5
90,0,287.5,918.5
90,1,357.0,900.5
91,0,285.5,905.0
91,1,351.5,887.0
92,0,283.5,888.0
92,1,347.5,872.0
93,0,282.0,875.5
93,1,343.0,862.0
94,0,280.0,865.0
94,1,338.0,858.5
95,0,278.0,860.5
95,1,335.0,853.5
96,0,276.5,855.0
96,1,333.5,848.5
97,0,274.0,851.0
97,1,332.0,843.0
98,0,274.0,846.5
98,1,330.0,831.0
99,0,271.5,838.0
99,1,324.5,815.5
100,0,267.0,826.5
100,1,321.5,801.5
101,0,262.0,813.0
101,1,319.5,788.5
102,0,256.5,798.5
102,1,319.0,784.5
103,0,251.5,785.5
103,1,320.0,779.5
104,0,251.0,778.5
104,1,315.0,775.0
105,0,249.0,774.5
105,1,315.5,770.5
106,0,247.5,769.5
106,1,318.0,763.0
107,0,245.0,764.5
107,1,319.0,752.5
108,0,246.0,758.0
108,1,320.0,738.0
109,0,244.0,745.5
109,1,321.0,724.5
110,0,242.5,730.0
110,1,322.0,712.0
111,0,241.5,715.0
111,1,324.0,705.5
112,0,241.5,701.5
112,1,327.5,701.0
113,0,240.5,693.0
113,1,325.0,698.0
114,0,240.0,687.5
114,1,323.0,693.0
115,0,241.0,683.0
115,1,322.5,685.5
116,0,242.0,679.0
116,1,322.0,674.0
117,0,242.0,672.5
117,1,321.0,660.0
118,0,241.5,660.5
118,1,321.5,647.5
119,0,243.0,646.5
119,1,322.0,634.0
120,0,246.0,635.0
120,1,327.5,626.0
121,0,249.0,621.0
121,1,334.0,621.5
122,0,251.5,614.0
122,1,341.0,618.0
123,0,251.5,609.5
123,1,345.5,613.0
124,0,254.5,606.0
124,1,347.5,606.5
125,0,257.0,601.0
125,1,348.5,598.5
126,0,259.0,595.0
126,1,351.5,588.0
127,0,260.5,582.5
127,1,355.0,577.0
128,0,262.5,570.5
128,1,363.0,564.0
129,0,265.5,557.0
129,1,370.0,558.0
130,0,269.0,542.5
130,1,374.5,553.5
131,0,272.0,537.5
131,1,377.0,549.5
132,0,274.0,533.5
132,1,378.0,545.0
133,0,276.5,530.0
133,1,379.0,539.5
134,0,280.0,525.5
134,1,380.0,532.5
135,0,283.5,520.5
135,1,382.0,522.0
136,0,284.0,517.5
136,1,385.5,516.5
137,0,286.5,507.0
137,1,390.5,504.5
138,0,289.5,497.0
138,1,394.5,492.0
139,0,292.5,484.0
139,1,404.0,487.0
140,0,296.5,472.5
140,1,411.0,483.5
141,0,301.5,463.0
141,1,416.0,479.5
142,0,305.5,459.0
142,1,420.0,476.0
143,0,312.5,455.5
143,1,422.5,469.0
144,0,316.5,450.5
144,1,425.5,458.0
145,0,318.5,446.5
145,1,427.0,447.5
146,0,320.0,441.0
146,1,430.0,438.0
147,0,323.5,430.5
147,1,431.5,428.0
148,0,325.5,420.0
148,1,434.0,425.5
149,0,329.0,408.5
149,1,438.5,421.5
150,0,331.5,397.5
150,1,441.0,417.5
151,0,334.5,393.0
151,1,443.0,413.0
152,0,339.5,389.0
152,1,444.5,406.0
153,0,342.5,384.0
153,1,449.5,398.0
154,0,344.5,379.5
154,1,456.0,387.0
155,0,346.5,375.5
155,1,460.5,374.5
156,0,349.0,368.0
156,1,462.5,362.5
157,0,350.5,359.0
157,1,463.5,356.0
158,0,353.0,349.0
158,1,467.0,351.5
159,0,356.5,334.0
159,1,469.0,348.0
160,0,360.0,326.0
160,1,472.0,343.0
161,0,363.0,321.5
161,1,475.0,337.0
162,0,367.5,319.5
162,1,478.5,325.5
163,0,369.0,317.5
163,1,483.5,316.0
164,0,372.5,315.5
164,1,489.0,303.5
165,0,374.0,311.0
165,1,493.0,292.5
166,0,376.5,304.5
166,1,496.5,288.0
167,0,378.5,293.0
167,1,496.5,285.0
168,0,379.0,279.5
168,1,495.0,280.5
169,0,381.0,266.5
169,1,493.0,275.0
170,0,385.0,254.0
170,1,490.5,269.0
171,0,385.5,247.5
171,1,489.0,258.0
172,0,387.0,244.0
172,1,485.5,246.5
173,0,388.0,240.5
173,1,484.5,235.0
174,0,388.0,237.0
174,1,485.0,223.0
175,0,389.0,229.0
175,1,488.0,219.5
176,0,390.5,219.0
176,1,489.0,216.5
177,0,389.5,206.0
177,1,493.0,213.0
178,0,390.0,194.0
178,1,496.5,209.0
179,0,390.0,185.5
179,1,499.5,204.0
180,0,390.5,171.5
180,1,505.0,196.5
181,0,391.5,153.5
181,1,507.5,189.0
182,0,393.0,160.5
182,1,510.0,180.0
183,0,394.0,158.0
183,1,511.0,171.0
184,0,395.5,155.0
184,1,511.0,162.5
185,0,397.0,153.5
185,1,510.5,154.0
186,0,397.0,151.0
186,1,509.5,148.0
187,0,397.0,145.0
187,1,508.5,145.0
188,0,398.0,139.5
188,1,508.0,143.5
189,0,398.0,130.5
189,1,505.5,142.0
190,0,398.0,124.5
190,1,503.5,141.0
191,0,398.5,118.0
191,1,500.5,139.0
192,0,399.0,112.5
192,1,496.5,137.0
193,0,397.5,108.5
193,1,493.0,132.0
194,0,394.5,105.0
194,1,491.0,128.0
195,0,393.0,105.0
195,1,488.0,122.5
196,0,391.0,102.0
196,1,483.5,115.5
197,0,390.0,101.5
197,1,479.0,109.5
198,0,406.0,114.0
198,1,475.0,107.5
199,0,403.5,104.5
199,1,472.5,105.0
200,0,395.0,94.0
200,1,470.0,102.0
201,0,383.0,88.5
201,1,469.0,101.5
202,0,380.0,86.0
202,1,467.5,101.5
203,0,377.5,84.5
203,1,467.0,101.0
204,0,373.0,84.0
204,1,467.5,99.0
205,0,369.5,84.5
205,1,467.5,94.5
206,0,369.0,84.5
206,1,465.5,89.5
207,0,370.0,85.0
207,1,461.5,85.0
208,0,369.5,84.5
208,1,456.0,77.5
209,0,368.5,84.5
209,1,451.5,73.5
210,0,367.0,83.5
210,1,447.0,73.5
211,0,364.5,83.5
211,1,441.0,73.0
212,0,364.0,81.5
212,1,438.5,74.0
213,0,361.0,79.0
213,1,434.5,70.5
214,0,361.0,79.0
214,1,432.5,65.5
215,0,361.0,79.0
215,1,428.5,61.0
216,0,361.0,79.0
216,1,423.5,57.0
217,0,361.0,79.0
217,1,420.0,56.0
218,0,361.0,79.0
218,1,417.0,56.0
219,1,417.5,56.0
219,2,375.0,1291.0
220,1,417.5,56.0
220,2,377.0,1285.5
221,1,417.5,56.0
221,2,368.0,1274.0
222,1,417.5,56.0
222,2,364.0,1262.5
223,1,417.5,56.0
223,2,360.5,1250.0
224,1,417.5,56.0
224,2,358.5,1238.0
225,2,357.0,1216.5
226,2,356.5,1209.0
227,2,354.0,1203.5
228,2,353.0,1198.5
229,2,350.0,1183.0
229,3,503.0,1322.5
230,2,349.5,1175.5
230,3,507.0,1310.5
231,2,346.0,1156.5
231,3,508.5,1288.5
232,2,344.5,1145.0
232,3,509.0,1273.5
233,2,342.0,1132.5
233,3,509.0,1264.0
234,2,339.0,1118.5
234,3,507.5,1244.0
235,2,336.5,1118.5
235,3,506.5,1239.0
236,2,334.5,1111.5
236,3,503.5,1234.5
237,2,332.5,1103.0
237,3,500.5,1222.0
238,2,328.0,1083.5
238,3,497.0,1202.0
239,2,323.0,1065.5
239,3,494.5,1186.0
240,2,318.5,1052.5
240,3,493.5,1166.5
241,2,315.5,1044.5
241,3,492.0,1158.5
242,2,315.0,1038.5
242,3,491.5,1138.5
243,2,313.5,1033.5
243,3,489.5,1129.0
244,2,313.0,1027.5
244,3,488.0,1128.0
245,2,311.0,1015.0
245,3,484.0,1105.0
246,2,308.0,998.5
246,3,485.0,1102.5
247,2,305.0,974.0
247,3,483.0,1086.5
248,2,302.0,963.5
248,3,477.5,1077.0
249,2,299.5,957.0
249,3,474.0,1070.5
250,2,298.5,952.5
250,3,471.0,1065.0
251,2,295.5,946.5
251,3,465.5,1058.0
252,2,294.5,940.5
252,3,457.5,1048.0
253,2,291.0,930.0
253,3,452.0,1032.5
254,2,288.0,915.5
254,3,445.0,1015.5
255,2,284.0,903.0
255,3,439.0,1002.0
256,2,280.0,886.0
256,3,432.0,993.0
257,2,278.0,877.5
257,3,425.5,984.0
258,2,276.5,872.0
258,3,419.0,972.5
259,2,275.0,867.0
259,3,412.5,979.5
260,2,274.5,861.5
260,3,406.5,972.5
261,2,274.0,854.5
261,3,401.0,959.5
262,2,274.5,842.0
262,3,395.5,947.0
263,2,273.0,824.5
263,3,390.0,930.5
264,2,270.5,806.0
264,3,385.5,916.0
265,2,268.0,797.5
265,3,379.0,916.5
266,2,267.5,793.0
266,3,368.5,912.5
267,2,267.0,789.5
267,3,368.0,911.0
268,2,266.0,784.5
268,3,363.0,905.0
269,2,265.0,778.0
269,3,358.0,902.5
270,2,262.5,768.5
270,3,348.5,881.0
271,2,261.5,760.5
271,3,337.5,869.0
272,2,259.0,742.0
272,3,330.0,861.5
273,2,257.5,728.5
273,3,317.0,853.0
274,2,256.0,714.0
274,3,316.5,850.0
275,2,255.0,708.0
275,3,313.5,844.0
275,4,430.5,1173.5
276,2,253.0,702.5
276,3,309.5,837.0
276,4,427.5,1170.0
277,2,253.5,697.5
277,3,308.0,827.0
277,4,423.5,1159.0
278,2,254.0,690.5
278,3,305.5,814.0
278,4,419.0,1146.5
279,2,254.5,682.0
279,3,305.0,795.5
279,4,416.0,1134.0
280,2,257.0,671.5
280,3,303.5,778.5
280,4,412.0,1127.5
281,2,258.0,657.0
281,3,302.5,771.5
281,4,408.0,1125.0
282,2,257.5,648.0
282,3,302.0,768.5
282,4,404.5,1116.0
283,2,257.0,630.5
283,3,300.0,763.5
283,4,402.5,1108.0
284,2,257.5,618.5
284,3,297.0,753.5
284,4,399.5,1107.5
285,2,259.0,612.5
285,3,295.5,744.0
285,4,398.0,1103.0
286,2,260.0,591.5
286,3,294.5,729.0
286,4,395.0,1090.0
287,2,262.0,590.0
287,3,293.5,711.5
287,4,392.0,1076.5
288,2,264.0,599.0
288,3,291.5,698.0
288,4,389.5,1062.0
289,2,266.5,586.5
289,3,291.5,694.5
289,4,386.5,1050.0
289,5,433.0,1252.5
290,2,269.0,582.5
290,3,295.5,689.5
290,4,383.5,1046.0
290,5,428.0,1234.5
291,2,271.0,554.0
291,3,298.0,683.0
291,4,380.5,1041.0
291,5,422.5,1226.0
292,2,274.5,548.5
292,3,302.0,673.5
292,4,376.0,1036.0
292,5,417.5,1222.0
293,2,282.5,541.0
293,3,308.0,664.0
293,4,373.0,1029.0
293,5,413.5,1216.0
294,2,288.5,539.0
294,3,312.0,653.0
294,4,368.5,1022.5
294,5,410.0,1208.0
295,2,292.0,538.0
295,3,318.0,643.0
295,4,363.5,1011.0
295,5,408.5,1200.5
296,2,295.0,532.5
296,3,323.0,624.5
296,4,359.5,997.5
296,5,404.0,1195.5
297,2,297.5,518.0
297,3,332.5,628.5
297,4,354.5,985.5
297,5,399.5,1188.5
298,2,299.0,504.0
298,3,333.5,619.5
298,4,349.0,982.5
298,5,393.0,1179.0
299,2,301.5,491.5
299,3,336.5,609.0
299,4,345.5,978.5
299,5,386.5,1175.5
300,2,306.0,478.0
300,3,338.0,605.0
300,4,342.0,973.5
300,5,387.0,1168.5
300,6,578.0,1272.5
301,2,309.0,479.0
301,3,341.0,596.0
301,4,338.5,968.5
301,5,386.0,1157.0
301,6,579.5,1258.0
302,2,314.0,446.0
302,3,347.5,584.0
302,4,335.0,963.0
302,5,383.0,1145.0
302,6,584.5,1247.0
303,2,316.5,438.0
303,3,354.0,569.0
303,4,330.5,954.5
303,5,385.5,1141.5
303,6,590.0,1233.5
304,2,318.5,441.0
304,3,358.5,557.0
304,4,328.0,942.5
304,5,377.0,1139.0
304,6,593.5,1227.5
305,2,322.0,419.5
305,3,364.5,562.0
305,4,325.0,930.5
305,5,371.0,1131.5
305,6,594.0,1213.5
306,2,325.0,409.0
306,3,377.5,548.0
306,4,322.5,916.5
306,5,363.0,1119.5
306,6,591.5,1194.0
307,2,327.5,425.5
307,3,381.5,546.0
307,4,320.0,904.5
307,5,354.5,1106.0
307,6,591.0,1175.0
308,2,330.0,417.0
308,3,389.5,541.5
308,4,317.5,901.5
308,5,345.0,1096.0
308,6,606.0,1158.0
309,2,333.5,411.0
309,3,392.5,533.0
309,4,313.5,897.5
309,5,340.5,1085.0
309,6,609.5,1146.0
310,2,341.5,404.0
310,3,395.5,522.5
310,4,311.5,894.0
310,5,338.0,1073.5
310,6,612.5,1136.0
311,2,348.5,396.0
311,3,398.0,509.5
311,4,308.5,889.0
311,5,334.5,1069.5
311,6,615.5,1128.5
312,2,351.5,401.5
312,3,402.0,501.0
312,4,304.0,884.0
312,5,331.0,1065.0
312,6,615.5,1123.0
313,2,350.5,386.5
313,3,408.0,498.0
313,4,299.5,872.5
313,5,327.0,1059.0
313,6,600.5,1111.5
314,2,356.0,379.0
314,3,414.0,494.0
314,4,295.5,860.0
314,5,322.5,1049.0
314,6,603.5,1097.5
315,2,358.0,366.5
315,3,417.5,490.0
315,4,292.0,847.0
315,5,317.0,1036.0
315,6,606.5,1079.5
316,2,360.5,353.5
316,3,421.0,486.0
316,4,287.5,840.5
316,5,316.0,1028.0
316,6,608.5,1059.0
317,2,363.5,340.0
317,3,425.5,477.0
317,4,282.0,835.5
317,5,317.5,1020.0
317,6,608.5,1039.0
318,2,367.5,336.5
318,3,429.0,469.5
318,4,279.5,831.5
318,5,317.5,1012.0
318,6,610.5,1032.0
319,2,370.0,330.5
319,3,432.0,457.5
319,4,278.5,826.5
319,5,316.5,1007.0
319,6,613.5,1027.5
319,7,388.0,1197.0
320,2,372.0,326.0
320,3,436.0,445.5
320,4,277.5,821.0
320,5,315.0,1002.0
320,6,619.5,1022.0
320,7,387.0,1185.5
321,2,373.0,322.5
321,3,439.0,434.5
321,4,276.0,814.0
321,5,312.0,993.0
321,6,625.0,1015.5
321,7,387.0,1177.0
322,2,374.5,316.5
322,3,448.5,429.0
322,4,275.5,801.0
322,5,307.5,978.5
322,6,629.0,1005.0
322,7,385.0,1173.0
323,2,376.5,308.0
323,3,454.5,428.5
323,4,275.5,789.0
323,5,303.5,963.5
323,6,633.0,988.5
323,7,383.5,1161.0
324,2,378.0,296.0
324,3,455.0,425.0
324,4,276.0,774.5
324,5,297.5,949.5
324,6,636.0,976.0
324,7,384.5,1151.5
325,2,378.0,282.5
325,3,457.0,420.5
325,4,276.5,770.0
325,5,290.0,944.5
325,6,638.5,953.0
325,7,384.0,1151.0
326,2,378.5,271.5
326,3,462.0,414.0
326,4,277.5,765.5
326,5,287.5,940.0
326,6,644.0,942.5
326,7,385.0,1148.0
327,2,381.5,263.5
327,3,465.0,402.5
327,4,278.0,761.5
327,5,287.0,935.0
327,6,643.0,949.0
327,7,385.5,1139.5
328,2,383.0,260.5
328,3,467.0,391.0
328,4,279.5,757.5
328,5,286.0,928.5
328,6,648.5,931.5
328,7,389.0,1128.5
329,2,382.5,257.5
329,3,469.0,377.5
329,4,278.5,751.0
329,5,283.5,917.5
329,6,646.5,925.5
329,7,388.5,1107.5
330,2,385.0,254.0
330,3,472.5,370.5
330,4,279.0,740.5
330,5,283.5,902.5
330,6,640.5,917.0
330,7,388.0,1101.0
331,2,385.0,247.0
331,3,475.5,367.0
331,4,277.5,729.5
331,5,282.0,888.0
331,6,640.0,904.5
331,7,386.0,1090.0
332,2,386.5,244.0
332,3,477.0,366.5
332,4,276.5,723.5
332,5,287.0,877.5
332,6,644.0,896.5
332,7,385.0,1088.5
333,2,390.5,235.0
333,3,479.5,362.5
333,4,276.0,709.5
333,5,288.5,870.0
333,6,645.0,880.0
333,7,379.5,1081.0
333,8,506.0,1148.0
334,2,396.0,220.5
334,3,480.5,359.5
334,4,273.5,696.0
334,5,291.0,865.5
334,6,647.5,863.0
334,7,377.0,1075.5
334,8,506.5,1126.0
335,2,398.5,204.0
335,3,481.0,355.5
335,4,274.0,686.5
335,5,292.0,861.5
335,6,645.5,863.5
335,7,374.5,1067.5
335,8,507.5,1126.0
336,2,400.0,199.5
336,3,481.5,347.5
336,4,273.5,682.5
336,5,294.5,857.0
336,6,647.0,850.0
336,7,371.5,1068.0
336,8,508.5,1103.0
337,2,399.5,195.5
337,3,483.0,338.5
337,4,273.0,678.5
337,5,296.0,847.5
337,6,648.5,849.0
337,7,371.5,1052.0
337,8,511.0,1093.0
338,2,400.5,193.0
338,3,483.5,328.5
338,4,274.5,674.0
338,5,295.0,833.5
338,6,652.0,840.0
338,7,368.0,1039.5
338,8,515.0,1088.0
339,2,402.0,189.5
339,3,485.0,318.0
339,4,275.5,670.0
339,5,293.0,818.5
339,6,655.5,842.5
339,7,362.0,1027.0
339,8,518.5,1093.5
340,2,402.0,182.5
340,3,487.5,308.5
340,4,277.0,661.5
340,5,290.5,803.5
340,6,661.0,818.0
340,7,357.5,1019.5
340,8,523.0,1084.5
341,2,401.0,174.0
341,3,491.0,304.0
341,4,279.5,650.5
341,5,287.5,797.5
341,6,663.5,804.0
341,7,359.5,1014.5
341,8,527.5,1067.0
342,2,400.0,163.0
342,3,494.5,303.0
342,4,283.0,637.0
342,5,288.0,795.0
342,6,667.0,788.0
342,7,360.0,1011.0
342,8,532.0,1052.0
343,2,400.5,153.5
343,3,497.5,300.0
343,4,283.5,623.0
343,5,288.5,790.0
343,6,668.0,772.0
343,7,360.5,1008.5
343,8,536.5,1039.0
344,2,401.5,140.5
344,3,500.0,297.0
344,4,290.0,614.0
344,5,288.5,784.5
344,6,670.5,766.0
344,7,360.5,996.5
344,8,540.0,1031.0
345,2,402.0,129.5
345,3,500.5,291.0
345,4,293.5,610.0
345,5,289.5,773.0
345,6,671.5,761.5
345,7,361.0,985.5
345,8,544.5,1024.0
346,2,401.5,121.0
346,3,503.5,283.0
346,4,298.5,606.5
346,5,290.0,759.5
346,6,671.0,757.0
346,7,356.0,971.5
346,8,548.0,1018.0
347,2,400.5,117.5
347,3,507.0,273.0
347,4,304.0,603.0
347,5,291.5,750.0
347,6,667.5,752.5
347,7,352.5,960.0
347,8,551.5,1002.0
348,2,399.0,115.5
348,3,508.0,264.5
348,4,306.5,597.5
348,5,293.0,731.0
348,6,665.0,745.0
348,7,347.5,947.5
348,8,555.5,995.0
349,2,399.0,111.5
349,3,508.0,256.0
349,4,310.0,590.5
349,5,295.0,735.0
349,6,664.0,735.0
349,7,346.5,938.5
349,8,559.5,985.5
350,2,398.0,108.5
350,3,508.0,252.5
350,4,310.5,582.0
350,5,300.5,730.5
350,6,664.0,722.0
350,7,344.5,937.0
350,8,562.0,966.5
351,2,399.0,103.5
351,3,508.0,252.5
351,4,312.0,573.5
351,5,302.0,717.0
351,6,662.5,707.0
351,7,341.5,931.0
351,8,564.5,950.5
352,2,399.0,97.0
352,3,507.0,237.5
352,4,314.5,559.5
352,5,304.0,712.0
352,6,662.0,694.0
352,7,340.0,926.0
352,8,566.5,937.0
353,2,398.5,90.5
353,3,506.0,240.5
353,4,315.0,547.0
353,5,304.5,703.0
353,6,660.5,688.0
353,7,338.0,917.0
353,8,570.5,939.5
353,9,539.5,1227.0
354,2,399.0,79.5
354,3,505.0,245.0
354,4,315.5,540.5
354,5,306.0,691.0
354,6,659.5,684.5
354,7,335.0,910.5
354,8,573.0,937.5
354,9,541.5,1216.5
355,2,398.0,74.5
355,3,503.5,240.0
355,4,318.0,537.0
355,5,309.5,676.0
355,6,660.0,680.0
355,7,334.0,894.5
355,8,579.0,933.0
355,9,544.0,1208.5
356,2,396.5,74.5
356,3,502.5,234.5
356,4,322.0,533.5
356,5,310.5,661.0
356,6,660.0,676.0
356,7,331.0,879.0
356,8,584.0,925.0
356,9,548.0,1200.0
357,2,395.0,73.5
357,3,500.5,229.5
357,4,324.0,526.0
357,5,313.5,657.0
357,6,661.0,670.0
357,7,329.5,873.5
357,8,589.5,909.0
357,9,551.0,1188.0
358,2,394.5,73.5
358,3,500.5,225.0
358,4,325.0,518.5
358,5,317.0,653.5
358,6,662.0,662.0
358,7,330.0,868.5
358,8,594.5,896.0
358,9,555.0,1182.0
359,2,393.0,73.0
359,3,500.0,220.0
359,4,328.0,509.5
359,5,321.5,655.5
359,6,662.5,651.0
359,7,320.0,864.5
359,8,598.0,879.5
359,9,560.5,1179.0
360,2,392.0,71.0
360,3,501.0,217.5
360,4,331.5,500.5
360,5,322.0,643.5
360,6,663.0,640.0
360,7,332.0,861.0
