frame_idx,id,x,y
165,3,519.5,345.0
165,4,447.0,329.0
165,5,420.0,136.0
166,0,436.5,646.5
166,3,519.5,350.5
166,4,445.5,329.5
166,5,419.0,135.0
167,0,433.5,646.5
167,3,520.0,360.5
167,4,444.0,332.0
167,5,419.5,136.5
168,0,434.5,646.5
168,3,516.5,361.0
168,4,441.0,333.0
168,5,419.0,135.0
169,0,434.5,646.5
169,3,521.0,362.5
169,4,439.0,334.0
169,5,419.0,135.5
170,0,435.5,646.5
170,3,521.5,365.0
170,4,438.5,335.0
170,5,419.5,136.0
171,0,435.0,646.5
171,3,522.0,366.5
171,4,439.0,336.0
171,5,418.5,136.0
172,0,434.5,646.5
172,3,522.0,369.0
172,4,438.5,337.0
172,5,418.0,135.0
173,0,435.5,647.0
173,3,521.0,371.0
173,4,438.0,344.5
173,5,419.0,136.0
174,0,435.0,646.5
174,3,520.5,372.5
174,4,438.0,350.5
174,5,418.5,135.5
175,0,435.0,646.5
175,3,521.0,374.0
175,4,438.0,356.0
175,5,418.0,136.5
176,0,435.5,646.5
176,3,520.0,375.5
176,4,438.5,358.5
176,5,418.5,137.0
177,0,435.0,646.0
177,3,518.5,377.0
177,4,439.5,361.0
177,5,418.5,136.5
178,0,434.0,646.0
178,3,513.5,378.0
178,4,439.5,363.0
178,5,419.0,136.0
179,0,436.0,646.0
179,3,512.0,380.0
179,4,439.5,364.0
179,5,419.5,136.0
180,0,436.5,645.5
180,3,508.0,384.0
180,4,441.5,365.0
180,5,419.0,136.5
181,0,435.5,645.0
181,3,508.0,388.0
181,4,443.0,366.5
181,5,419.0,136.5
182,0,435.0,644.5
182,3,508.0,392.5
182,4,444.5,367.5
182,5,420.0,137.0
183,0,436.0,644.5
183,3,508.0,394.5
183,4,445.0,369.0
183,5,419.0,136.5
184,0,435.0,644.5
184,3,508.0,396.0
184,4,447.0,370.5
184,5,420.5,136.5
185,0,436.0,644.5
185,3,508.5,397.5
185,4,447.0,371.5
185,5,421.0,136.0
186,0,436.5,644.5
186,3,508.5,398.5
186,4,447.0,372.5
186,5,419.0,135.5
187,0,435.0,644.0
187,3,507.5,399.0
187,4,447.0,373.5
187,5,420.0,135.5
188,0,435.5,644.0
188,3,505.5,399.5
188,4,447.5,374.5
188,5,419.5,135.5
189,0,435.0,644.0
189,3,505.0,400.0
189,4,447.0,376.0
189,5,420.0,135.5
190,0,435.5,644.5
190,3,504.0,401.0
190,4,446.5,382.0
190,5,419.5,135.0
191,0,435.0,644.0
191,3,504.5,402.5
191,4,446.0,388.0
191,5,419.0,134.5
192,0,435.5,644.0
192,3,505.5,408.0
192,4,444.5,391.5
192,5,419.5,135.0
193,0,436.0,644.5
193,3,507.5,417.5
193,4,444.5,393.5
193,5,420.5,136.0
194,0,437.0,644.5
194,3,511.0,428.5
194,4,443.0,395.0
194,5,419.5,135.5
195,0,435.5,644.5
195,3,512.0,431.0
195,4,442.0,396.5
195,5,420.0,135.5
196,0,436.0,644.5
196,3,512.0,435.0
196,4,439.5,396.5
196,5,419.5,135.0
197,0,435.5,644.5
197,3,509.5,436.5
197,4,437.5,397.5
197,5,419.0,135.5
198,0,435.5,644.5
198,3,507.0,439.5
198,4,434.5,398.0
198,5,419.5,135.5
199,0,435.5,645.0
199,3,505.5,440.5
199,4,432.0,399.5
199,5,420.5,135.5
200,0,435.5,645.0
200,3,504.0,442.0
200,4,429.5,400.0
200,5,419.5,135.0
201,0,436.0,645.5
201,3,503.5,443.5
201,4,429.0,401.0
201,5,419.0,134.5
202,0,437.0,645.0
202,3,507.0,444.5
202,4,427.0,402.0
202,5,419.5,135.0
203,0,436.0,645.0
203,3,508.5,446.5
203,4,426.0,403.0
203,5,420.0,135.5
204,0,437.0,645.0
204,3,509.0,447.0
204,4,423.5,404.0
204,5,419.5,136.0
205,0,437.0,645.5
205,3,506.5,452.0
205,4,419.5,409.0
205,5,419.5,135.5
206,0,437.0,645.5
206,3,500.0,454.5
206,4,417.5,412.5
206,5,420.0,136.0
207,0,436.0,644.5
207,3,497.0,457.5
207,4,416.5,420.0
207,5,419.5,135.5
208,0,436.5,645.0
208,3,494.0,459.0
208,4,416.0,424.0
208,5,419.5,135.5
209,0,436.0,645.0
209,3,489.5,460.0
209,4,415.0,428.5
209,5,418.5,134.5
210,0,436.0,644.5
210,3,486.0,461.0
210,4,415.0,430.5
210,5,418.5,135.0
211,0,435.5,644.5
211,3,486.0,462.0
211,4,414.0,432.5
211,5,418.5,134.5
212,0,435.0,644.5
212,3,485.0,463.5
212,4,412.5,434.5
212,5,418.0,135.0
213,0,434.5,644.0
213,3,483.5,462.5
213,4,411.5,437.0
213,5,417.5,135.0
214,0,433.5,644.5
214,3,482.5,467.0
214,4,410.0,439.0
214,5,418.0,135.0
215,0,434.0,644.5
215,3,483.5,471.0
215,4,408.0,440.5
215,5,417.5,135.5
216,0,434.0,644.0
216,3,477.0,472.5
216,4,407.5,443.0
216,5,417.5,135.5
217,0,434.0,644.0
217,3,472.5,472.0
217,4,406.5,445.0
217,5,417.5,134.5
218,0,434.5,644.0
218,3,471.0,475.0
218,4,406.0,446.5
218,5,417.5,134.5
219,0,435.0,644.0
219,3,470.0,480.0
219,4,405.0,447.5
219,5,418.0,135.0
220,0,435.5,644.0
220,3,469.5,481.0
220,4,404.0,448.5
220,5,418.5,135.0
221,0,436.0,644.5
221,3,468.5,485.0
221,4,403.0,450.0
221,5,418.0,134.5
222,0,434.5,644.5
222,3,469.0,487.0
222,4,402.0,451.0
222,5,418.5,135.0
223,0,435.5,644.0
223,3,469.5,487.0
223,4,400.5,452.0
223,5,418.0,136.0
224,0,434.5,644.0
224,3,469.5,487.5
224,4,397.0,457.5
224,5,419.5,135.0
225,0,435.0,644.5
225,3,469.5,487.5
225,4,396.5,461.0
225,5,419.0,135.0
226,0,434.5,644.5
226,3,469.5,487.5
226,4,395.0,462.0
226,5,419.5,135.0
227,0,435.5,644.0
227,3,469.0,487.5
227,4,392.5,462.0
227,5,421.5,135.5
228,0,434.0,644.0
228,3,470.0,488.0
228,4,390.0,462.5
228,5,420.5,135.0
229,0,434.0,644.0
229,3,474.0,489.0
229,4,388.0,463.5
229,5,420.0,134.5
230,0,434.0,644.0
230,3,473.5,489.0
230,4,386.5,463.5
230,5,420.5,134.5
231,0,434.0,644.0
231,3,475.5,489.0
231,4,384.5,463.5
231,5,419.5,136.5
232,0,434.5,644.0
232,3,474.0,489.5
232,4,383.5,464.0
232,5,420.0,136.5
233,0,435.0,644.0
233,3,472.0,489.5
233,4,382.0,465.5
233,5,419.5,137.0
234,0,435.0,644.0
234,3,470.0,491.0
234,4,382.0,465.5
234,5,419.5,138.0
235,0,435.5,644.0
235,3,468.5,491.0
235,4,381.5,465.5
235,5,417.0,137.0
236,0,435.5,644.0
236,3,467.5,490.0
236,4,381.5,466.0
236,5,415.5,138.0
237,0,435.0,644.0
237,3,467.5,491.0
237,4,372.5,465.5
237,5,415.5,138.5
238,0,435.5,644.0
238,3,466.5,491.0
238,4,377.0,465.0
238,5,414.0,139.0
239,0,435.0,643.5
239,3,466.0,490.0
239,4,381.0,465.5
239,5,413.5,139.5
240,0,434.5,643.5
240,3,467.0,488.5
240,4,381.5,465.5
240,5,413.5,139.5
241,0,436.0,644.0
241,3,466.0,485.5
241,4,382.5,464.5
241,5,413.0,140.0
242,0,435.0,644.0
242,3,466.0,482.0
242,4,383.0,464.5
242,5,412.5,141.0
243,0,434.5,643.5
243,3,465.5,479.5
243,4,384.0,464.0
243,5,412.0,140.0
244,0,435.0,644.0
244,3,465.5,478.0
244,4,385.5,463.0
244,5,412.0,140.0
245,0,433.5,644.0
245,3,465.0,477.5
245,4,387.0,463.5
245,5,413.5,141.0
246,0,434.5,644.0
246,3,464.5,476.5
246,4,388.0,462.5
246,5,413.5,141.0
247,0,435.0,643.5
247,3,463.5,475.5
247,4,388.5,462.5
247,5,413.5,141.0
248,0,434.5,643.5
248,3,463.5,476.0
248,4,389.0,463.0
248,5,418.5,110.5
249,0,434.0,644.0
249,3,463.5,475.0
249,4,389.5,463.0
249,5,415.5,140.0
250,0,433.5,643.5
250,3,463.5,473.5
250,4,390.5,463.5
250,5,416.0,140.5
251,0,434.0,642.5
251,3,465.5,473.5
251,4,391.0,463.5
251,5,416.0,141.0
252,0,434.0,643.0
252,3,467.0,472.0
252,4,390.5,463.5
252,5,416.0,139.5
253,0,434.5,643.5
253,3,465.0,470.0
253,4,390.0,462.5
253,5,415.5,141.0
254,0,436.0,643.5
254,3,461.5,468.0
254,4,391.5,464.0
254,5,414.5,140.5
255,0,440.0,643.5
255,3,463.5,467.5
255,4,392.5,464.0
255,5,415.5,140.0
256,0,435.5,643.5
256,3,463.0,467.0
256,4,393.5,464.0
256,5,416.0,140.0
257,0,434.5,643.5
257,3,462.0,467.5
257,4,393.5,464.5
257,5,415.5,136.5
258,0,434.5,644.0
258,3,460.0,468.0
258,4,393.5,465.0
258,5,416.5,138.5
259,0,439.5,645.0
259,3,460.5,469.0
259,4,393.5,466.0
259,5,416.5,140.0
260,0,435.5,644.5
260,3,460.5,469.0
260,4,393.0,467.0
260,5,416.0,140.0
261,0,435.5,644.5
261,3,460.5,470.0
261,4,394.0,467.5
261,5,416.5,140.0
262,0,433.5,644.0
262,3,460.5,470.5
262,4,394.0,468.5
262,5,417.0,139.0
263,0,434.0,644.0
263,3,461.5,470.5
263,4,394.0,469.0
263,5,417.0,139.0
264,0,433.5,643.5
264,3,462.5,471.0
264,4,393.5,470.0
264,5,417.0,139.5
265,0,434.0,644.0
265,3,464.0,471.0
265,4,393.5,471.0
265,5,417.0,137.5
266,0,433.0,643.5
266,3,464.0,471.0
266,4,394.0,471.0
266,5,416.5,137.5
267,0,433.5,644.5
267,3,465.5,471.0
267,4,393.5,472.0
267,5,416.5,138.5
268,0,434.5,644.0
268,3,467.5,471.0
268,4,394.0,473.0
268,5,417.0,139.5
269,0,435.0,644.0
269,3,469.0,471.0
269,4,394.0,473.0
269,5,416.5,139.0
270,0,434.0,644.0
270,3,468.0,471.0
270,4,394.0,473.5
270,5,417.0,138.5
271,0,434.5,644.0
271,3,465.0,471.5
271,4,394.0,473.5
271,5,417.5,138.5
272,0,434.0,644.0
272,3,467.5,471.0
272,4,394.5,473.5
272,5,416.5,137.5
273,0,434.0,644.0
273,3,467.0,471.0
273,4,394.0,473.5
273,5,416.5,138.5
274,0,434.5,643.5
274,3,468.0,471.5
274,4,394.0,473.0
274,5,417.0,138.5
275,0,435.0,644.0
275,3,469.0,471.5
275,4,394.0,472.5
275,5,417.0,137.0
276,0,435.0,644.5
276,3,469.0,471.5
276,4,393.5,472.0
276,5,417.0,137.5
277,0,435.0,644.5
277,3,469.5,471.5
277,4,394.0,471.5
277,5,417.0,137.5
278,0,434.5,645.0
278,3,469.5,471.5
278,4,394.0,471.0
278,5,417.0,137.0
279,0,435.0,645.5
279,3,468.5,471.5
279,4,393.5,471.0
279,5,416.5,138.0
280,0,435.5,644.0
280,3,468.0,472.0
280,4,394.0,470.5
280,5,417.0,138.0
281,0,435.0,644.0
281,3,468.0,472.5
281,4,393.5,470.5
281,5,417.0,138.0
282,0,435.5,644.0
282,3,468.0,472.0
282,4,394.0,470.0
282,5,417.5,137.5
283,0,435.0,643.5
283,3,468.5,472.5
283,4,393.5,470.0
283,5,417.5,138.0
284,0,435.0,643.5
284,3,468.0,472.0
284,4,393.0,469.5
284,5,417.0,138.0
285,0,435.0,644.0
285,3,468.0,472.0
285,4,393.5,469.5
285,5,417.0,137.5
286,0,435.0,644.0
286,3,467.0,472.0
286,4,394.0,469.5
286,5,417.5,138.0
287,0,434.0,644.0
287,3,467.0,472.0
287,4,393.5,470.0
287,5,417.5,138.5
288,0,434.0,643.5
288,3,467.0,471.5
288,4,393.5,470.5
288,5,417.5,138.5
289,0,434.5,643.5
289,3,466.5,471.0
289,4,393.5,470.5
289,5,418.0,138.5
290,0,434.5,644.0
290,3,466.0,471.0
290,4,394.0,470.5
290,5,418.0,138.0
291,0,434.5,644.0
291,3,465.5,471.5
291,4,394.0,471.5
291,5,418.0,138.5
292,0,434.5,643.5
292,3,465.0,471.5
292,4,394.5,472.0
292,5,417.5,138.0
293,0,434.5,643.5
293,3,465.0,471.5
293,4,394.5,472.5
293,5,418.0,138.5
294,0,434.5,643.5
294,3,465.0,470.5
294,4,394.0,472.5
294,5,418.0,139.0
295,0,434.5,644.5
295,3,464.5,471.0
295,4,394.5,473.0
295,5,418.5,138.5
296,0,434.0,644.5
296,3,463.5,470.5
296,4,394.5,473.0
296,5,417.5,137.0
297,0,434.5,644.5
297,3,463.0,470.5
297,4,394.5,473.5
297,5,417.5,138.0
298,0,434.0,644.5
298,3,462.5,470.5
298,4,393.5,473.5
298,5,417.5,137.5
299,0,434.0,644.5
299,3,463.5,470.5
299,4,393.5,473.5
299,5,417.0,137.5
300,0,435.0,645.5
300,3,463.0,469.5
300,4,393.5,473.5
300,5,417.0,137.0
301,0,434.0,645.5
301,3,463.0,470.0
301,4,393.5,473.5
301,5,417.5,137.0
302,0,433.5,645.0
302,3,464.0,469.5
302,4,393.5,473.5
302,5,416.5,137.5
303,0,433.5,645.5
303,3,464.0,470.0
303,4,393.5,473.5
303,5,416.5,136.5
304,0,434.0,646.0
304,3,463.5,469.0
304,4,393.5,473.5
304,5,416.5,137.0
305,0,433.5,646.0
305,3,464.0,469.0
305,4,393.5,473.5
305,5,418.0,137.5
306,0,433.5,646.5
306,3,463.5,469.0
306,4,393.5,473.5
306,5,417.5,135.5
307,0,433.5,646.5
307,3,463.0,468.5
307,4,394.0,473.5
307,5,417.5,136.5
308,0,433.5,646.5
308,3,462.5,468.5
308,4,393.5,473.5
308,5,417.5,137.0
309,0,434.0,647.0
309,3,462.5,468.0
309,4,394.0,474.0
309,5,417.0,137.5
310,0,434.0,646.5
310,3,462.5,468.0
310,4,394.5,473.5
310,5,417.5,137.0
311,0,434.5,647.0
311,3,462.5,468.0
311,4,394.5,473.5
311,5,417.5,137.0
312,0,435.0,647.0
312,3,462.5,467.5
312,4,394.5,473.5
312,5,417.5,137.0
313,0,435.5,647.0
313,3,463.0,468.0
313,4,394.5,473.5
313,5,417.0,137.0
314,0,435.5,647.5
314,3,463.5,468.0
314,4,394.5,474.0
314,5,416.5,136.0
315,0,435.0,647.5
315,3,463.5,468.0
315,4,394.5,474.0
315,5,416.5,137.0
316,0,435.5,647.5
316,3,463.0,467.5
316,4,394.5,474.0
316,5,417.0,137.0
317,0,435.0,647.0
317,3,463.0,467.5
317,4,394.5,474.0
317,5,417.5,137.0
318,0,435.5,647.0
318,3,462.0,467.0
318,4,394.5,474.0
318,5,417.5,137.0
319,0,435.5,647.0
319,3,461.5,466.5
319,4,394.5,474.0
319,5,417.0,137.0
320,0,436.0,647.0
320,3,461.5,465.0
320,4,394.5,474.0
320,5,416.0,135.5
321,0,436.0,646.5
321,3,461.0,463.5
321,4,395.0,474.5
321,5,416.5,137.5
322,0,436.0,646.5
322,3,461.0,463.0
322,4,395.0,474.0
322,5,417.5,137.5
323,0,436.5,646.0
323,3,462.0,461.5
323,4,395.0,474.0
323,5,417.0,138.0
324,0,437.5,645.5
324,3,463.5,459.5
324,4,395.0,474.0
324,5,416.5,137.5
325,0,437.5,645.5
325,3,464.0,459.0
325,4,395.0,474.0
325,5,416.0,137.0
326,0,437.5,645.0
326,3,466.5,458.5
326,4,395.0,474.0
326,5,416.5,137.0
327,0,437.5,645.0
327,3,461.5,460.0
327,4,394.5,474.5
327,5,417.0,138.0
328,0,438.0,643.5
328,3,465.5,458.5
328,4,395.0,474.5
328,5,417.5,137.5
329,0,438.5,643.0
329,3,465.0,459.5
329,4,395.0,474.5
329,5,416.5,138.0
330,0,439.0,643.0
330,3,465.5,460.5
330,4,395.0,474.5
330,5,417.0,139.5
331,0,438.5,642.5
331,3,465.0,462.5
331,4,395.0,474.5
331,5,416.5,138.5
332,0,438.5,642.5
332,3,464.0,465.0
332,4,395.5,474.5
332,5,417.5,138.5
333,0,438.5,641.5
333,3,462.5,467.0
333,4,395.5,474.5
333,5,417.0,138.5
334,0,438.5,641.5
334,3,461.5,468.5
334,4,395.5,474.5
334,5,417.0,138.0
335,0,439.0,641.0
335,3,466.5,467.5
335,4,395.0,474.0
335,5,417.0,137.5
336,0,439.0,641.0
336,3,467.5,469.0
336,4,395.0,474.5
336,5,417.0,137.5
337,0,439.0,641.0
337,3,468.5,468.5
337,4,395.5,474.5
337,5,417.0,138.5
338,0,438.5,641.0
338,3,468.0,468.0
338,4,395.5,474.5
338,5,417.0,137.0
339,0,438.5,641.0
339,3,467.5,471.5
339,4,395.5,474.0
339,5,417.0,137.5
340,0,438.0,641.0
340,3,465.0,472.0
340,4,395.5,474.5
340,5,417.5,139.0
341,0,437.5,641.0
341,3,464.0,472.5
341,4,395.0,475.0
341,5,417.0,138.0
342,0,437.5,641.5
342,3,464.0,472.0
342,4,395.0,474.5
342,5,417.5,138.0
343,0,436.5,642.0
343,3,466.0,471.5
343,4,394.5,475.0
343,5,417.5,139.0
344,0,436.5,642.0
344,3,465.5,470.0
344,4,394.5,474.5
344,5,417.5,140.0
345,0,436.0,642.0
345,3,467.5,470.0
345,4,395.0,475.0
345,5,417.0,140.0
346,0,436.0,642.5
346,3,469.5,469.5
346,4,395.5,475.0
346,5,417.5,141.0
347,0,436.0,643.0
347,3,473.5,464.0
347,4,395.5,475.0
347,5,417.5,142.5
348,0,436.5,643.0
348,3,474.5,460.5
348,4,395.5,474.5
348,5,417.5,140.5
349,0,436.0,644.0
349,3,473.0,462.5
349,4,395.5,475.0
349,5,417.5,139.5
350,0,436.5,644.5
350,3,472.5,464.5
350,4,395.5,475.0
350,5,417.5,139.5
351,0,437.0,646.0
351,3,471.5,461.5
351,4,395.5,475.0
351,5,417.5,139.0
352,0,441.5,646.5
352,3,470.5,461.0
352,4,395.5,475.0
352,5,417.5,137.5
353,0,438.0,646.0
353,3,470.0,461.5
353,4,395.5,475.5
353,5,417.5,137.5
354,0,435.0,647.0
354,3,470.0,460.5
354,4,395.5,475.5
354,5,418.0,138.0
355,0,436.0,647.5
355,3,470.5,460.0
355,4,395.5,475.5
355,5,418.0,137.5
356,0,435.5,647.0
356,3,470.5,460.5
356,4,395.5,476.0
356,5,417.5,138.0
357,0,435.0,647.5
357,3,471.0,460.5
357,4,395.0,476.5
357,5,417.5,136.5
358,0,433.5,648.0
358,3,471.5,459.5
358,4,395.5,476.5
358,5,416.5,137.5
359,0,435.0,648.0
359,3,471.5,460.0
359,4,395.0,476.5
359,5,417.5,138.0
360,0,434.5,648.5
360,3,471.5,459.5
360,4,395.5,476.5
360,5,417.5,137.0
361,0,434.0,648.0
361,3,471.5,459.0
361,4,395.5,477.0
361,5,417.5,137.0
362,0,434.0,649.0
362,3,472.0,459.0
362,4,395.5,477.0
362,5,417.5,138.5
363,0,434.5,648.0
363,3,471.5,458.0
363,4,395.5,477.0
363,5,417.5,139.5
364,0,434.5,648.0
364,3,471.5,458.0
364,4,395.5,477.0
364,5,416.5,139.5
365,0,434.0,648.0
365,3,471.5,457.5
365,4,395.0,477.5
365,5,417.5,138.0
366,0,435.0,647.0
366,3,472.5,456.5
366,4,395.0,477.5
366,5,417.0,139.5
367,0,435.0,647.5
367,3,473.0,456.5
367,4,395.5,477.5
367,5,417.5,140.0
368,0,437.0,647.0
368,3,472.5,456.5
368,4,395.5,477.0
368,5,418.0,137.5
369,0,437.5,646.0
369,3,472.0,456.0
369,4,395.5,476.5
369,5,417.0,138.5
370,0,437.0,646.5
370,3,471.0,455.5
370,4,395.5,476.5
370,5,418.0,138.0
371,0,437.0,645.0
371,3,469.5,454.0
371,4,395.0,475.0
371,5,418.0,138.0
372,0,439.0,644.5
372,3,469.5,453.5
372,4,394.5,474.5
372,5,418.0,137.5
373,0,442.5,643.5
373,3,470.0,453.5
373,4,394.0,474.5
373,5,418.0,137.5
374,0,438.0,643.0
374,3,470.0,454.0
374,4,393.5,476.0
374,5,418.5,138.0
375,0,437.5,643.0
375,3,470.5,454.0
375,4,393.5,476.0
375,5,417.5,137.5
376,0,438.0,642.5
376,3,471.5,454.0
376,4,394.0,476.5
376,5,417.5,138.0
377,0,438.5,641.5
377,3,472.5,453.5
377,4,393.5,477.5
377,5,419.0,138.0
378,0,439.0,641.0
378,3,472.5,453.0
378,4,393.5,477.5
378,5,418.5,136.5
379,0,438.5,641.0
379,3,472.0,454.5
379,4,393.5,477.0
379,5,419.0,135.5
380,0,438.5,640.5
380,3,471.0,453.5
380,4,394.0,477.0
380,5,418.5,135.0
381,0,439.0,640.0
381,3,470.5,452.5
381,4,394.0,477.0
381,5,419.5,136.0
382,0,439.0,640.0
382,3,470.0,450.0
382,4,393.5,477.0
382,5,419.5,134.5
383,0,439.0,640.0
383,3,469.0,451.0
383,4,393.5,477.0
383,5,420.0,134.0
384,0,438.5,640.0
384,3,468.5,452.0
384,4,393.5,476.5
384,5,420.5,133.0
385,0,439.0,640.0
