frame_idx,id,x,y
305,9,424.0,1005.5
306,0,400.5,82.5
306,8,387.5,1102.0
306,9,424.5,999.5
307,0,398.5,82.5
307,8,385.0,1096.5
307,9,424.0,994.5
308,0,398.0,82.0
308,8,381.0,1089.0
308,9,423.5,990.5
309,0,398.5,82.0
309,8,378.0,1086.0
309,9,420.0,988.5
310,0,395.5,82.5
310,8,377.5,1084.5
310,9,420.0,988.5
311,0,393.5,82.5
311,8,376.0,1082.0
311,9,417.0,985.5
312,0,391.0,82.5
312,8,374.0,1079.0
312,9,416.5,984.0
313,0,392.5,82.5
313,8,373.0,1076.5
313,9,415.5,983.0
314,0,394.5,82.5
314,8,373.0,1074.0
314,9,414.0,983.0
315,0,395.0,82.5
315,8,371.0,1070.0
315,9,413.0,981.5
316,0,392.5,82.0
316,8,368.0,1065.0
316,9,411.5,979.0
317,0,393.5,82.0
317,8,367.0,1058.0
317,9,412.0,977.0
318,0,394.5,81.5
318,8,366.0,1050.5
318,9,412.5,974.0
319,0,395.5,80.0
319,8,364.0,1042.0
319,9,408.5,970.5
320,0,397.0,79.0
320,8,364.0,1031.5
320,9,408.5,968.0
321,0,393.5,78.0
321,8,361.5,1029.0
321,9,410.0,966.0
322,0,392.5,78.5
322,8,359.5,1027.0
322,9,410.0,966.0
323,0,392.0,78.0
323,8,356.0,1025.5
323,9,409.5,967.0
324,0,391.5,78.0
324,8,354.5,1023.5
324,9,410.0,965.5
325,0,391.0,78.5
325,8,348.5,1020.5
325,9,410.0,966.5
326,0,391.0,78.5
326,8,346.0,1018.0
326,9,408.0,966.0
327,0,391.0,78.5
327,8,343.0,1014.0
327,9,407.5,966.0
328,0,391.0,78.5
328,8,340.5,1009.5
328,9,405.5,966.5
329,0,391.0,78.5
329,8,337.5,1003.5
329,9,404.0,965.0
330,0,391.0,78.5
330,8,334.0,997.0
330,9,400.5,964.0
331,8,332.5,989.0
331,9,396.5,961.5
332,8,329.0,983.5
332,9,392.5,958.5
333,8,327.5,981.5
333,9,392.5,958.5
334,8,326.0,979.5
334,9,392.5,958.5
335,8,323.5,977.5
335,9,382.5,951.0
336,8,321.5,974.5
336,9,380.5,948.0
337,8,321.0,972.5
337,9,380.5,944.5
338,8,319.0,970.5
338,9,380.0,941.0
339,8,317.5,967.5
339,9,380.0,941.0
340,8,317.0,964.0
340,9,379.5,934.5
341,8,314.5,961.5
341,9,378.5,930.0
342,8,310.0,956.5
342,9,376.0,924.5
343,8,306.0,950.0
343,9,374.0,918.0
344,8,304.0,943.5
344,9,372.5,911.5
345,8,302.0,933.5
345,9,370.5,903.0
346,8,300.5,931.5
346,9,369.5,895.0
347,8,299.0,928.5
347,9,368.0,893.0
348,8,297.0,926.0
348,9,365.5,890.5
349,8,296.0,922.5
349,9,365.0,887.5
350,8,294.0,919.5
350,9,366.0,885.5
351,8,291.5,915.5
351,9,363.5,882.0
352,8,288.5,907.0
352,9,360.0,879.0
353,8,284.0,897.5
353,9,358.0,875.0
354,8,279.5,889.0
354,9,355.5,866.5
354,10,448.0,1291.0
355,8,278.0,884.5
355,9,354.0,856.5
355,10,444.5,1286.0
356,8,277.5,881.0
356,9,352.5,849.0
356,10,441.5,1278.5
357,8,277.0,878.5
357,9,350.5,839.0
357,10,439.5,1271.0
358,8,278.0,875.5
358,9,348.5,831.5
358,10,437.5,1261.5
359,8,278.5,872.0
359,9,348.0,828.5
359,10,436.5,1248.0
360,8,279.5,868.5
360,9,346.5,826.0
360,10,435.0,1245.0
361,8,279.5,859.5
361,9,345.5,823.5
361,10,434.5,1243.5
362,8,279.5,851.0
362,9,344.0,820.0
362,10,433.5,1236.0
363,8,279.0,841.5
363,9,346.0,816.5
363,10,431.5,1221.5
364,8,279.5,830.5
364,9,346.5,810.5
364,10,430.0,1206.0
365,8,280.0,826.0
365,9,347.5,807.0
365,10,428.5,1201.0
366,8,279.0,822.5
366,9,349.5,799.0
366,10,426.5,1190.5
367,8,279.5,819.5
367,9,349.0,790.5
367,10,425.0,1176.5
368,8,278.5,816.0
368,9,349.0,782.5
368,10,423.5,1171.5
369,8,278.0,813.0
369,9,349.0,776.0
369,10,418.5,1170.5
370,8,277.5,808.5
370,9,349.5,773.0
370,10,416.5,1167.5
371,8,276.0,802.0
371,9,348.5,771.0
371,10,413.5,1156.5
372,8,275.5,793.5
372,9,348.5,769.0
372,10,412.0,1143.0
373,8,276.5,784.5
373,9,345.5,765.5
373,10,410.5,1128.0
374,8,275.5,774.5
374,9,344.5,762.5
374,10,406.0,1111.0
375,8,275.5,765.5
375,9,344.0,757.5
375,10,403.0,1101.0
376,8,276.0,763.0
376,9,344.5,749.5
376,10,399.5,1093.5
377,8,276.5,760.0
377,9,344.0,740.5
377,10,398.0,1089.5
378,8,278.5,757.5
378,9,342.5,731.5
378,10,397.0,1086.0
379,8,278.5,755.0
379,9,342.0,723.5
379,10,395.5,1078.5
380,8,279.5,752.5
380,9,343.0,718.5
380,10,394.0,1067.0
381,8,282.5,745.5
381,9,342.5,715.5
381,10,392.5,1054.5
382,8,283.5,738.0
382,9,347.5,712.0
382,10,391.0,1041.0
382,11,639.0,1003.0
383,8,283.5,729.5
383,9,348.0,710.0
383,10,389.0,1025.5
383,11,641.0,990.0
384,8,284.0,720.0
384,9,345.5,707.0
384,10,386.0,1019.0
384,11,643.0,976.5
385,8,287.0,711.5
385,9,346.5,704.0
385,10,385.0,1015.5
385,11,643.5,971.0
386,8,287.0,708.5
386,9,349.5,699.0
386,10,383.0,1011.5
386,11,643.5,967.0
387,8,287.0,705.5
387,9,352.5,690.0
387,10,381.0,1007.5
387,11,645.0,962.0
388,8,288.0,702.5
388,9,353.5,682.5
388,10,378.0,1001.0
388,11,648.0,956.5
389,8,289.0,699.0
389,9,354.0,676.0
389,10,375.5,991.0
389,11,650.5,948.0
390,8,289.5,695.0
390,9,355.5,668.0
390,10,371.5,979.5
390,11,653.5,935.0
391,8,289.5,688.0
391,9,355.5,665.5
391,10,367.0,966.0
391,11,656.5,920.0
392,8,290.0,680.5
392,9,357.5,664.0
392,10,362.5,952.0
392,11,656.0,905.5
393,8,290.0,670.0
393,9,359.0,661.5
393,10,358.5,945.0
393,11,657.0,891.5
394,8,291.0,661.5
394,9,359.5,659.0
394,10,358.0,941.0
394,11,658.0,887.0
395,8,292.5,653.0
395,9,360.0,656.0
395,10,357.0,938.0
395,11,659.0,882.5
396,8,295.5,648.0
396,9,364.0,652.5
396,10,356.0,933.5
396,11,660.0,878.0
397,8,298.5,645.5
397,9,366.0,644.5
397,10,353.5,928.5
397,11,661.5,872.5
398,8,302.5,643.0
398,9,369.0,637.0
398,10,352.5,919.0
398,11,663.5,865.0
399,8,305.0,640.0
399,9,369.5,629.5
399,10,351.0,906.5
399,11,665.5,852.0
400,8,306.5,637.0
400,9,371.5,623.0
400,10,349.5,894.5
400,11,667.5,837.5
401,8,307.5,634.5
401,9,375.5,614.5
401,10,347.5,881.0
401,11,669.5,824.5
402,8,309.5,629.0
402,9,382.0,610.5
402,10,345.5,875.0
402,11,670.5,810.0
403,8,311.0,621.5
403,9,381.5,610.0
403,10,344.0,870.5
403,11,670.0,805.5
404,8,314.0,616.0
404,9,389.0,608.5
404,10,343.0,865.5
404,11,670.5,800.5
405,8,317.5,608.5
405,9,390.0,607.0
405,10,341.5,862.5
405,11,670.5,796.5
406,8,319.0,603.0
406,9,390.0,604.5
406,10,340.0,854.5
406,11,671.5,791.5
407,8,321.0,601.0
407,9,391.5,602.0
407,10,337.5,844.0
407,11,672.0,784.0
408,8,322.0,599.0
408,9,392.5,598.0
408,10,334.0,830.0
408,11,672.5,771.5
409,8,324.5,597.5
409,9,393.0,593.5
409,10,330.5,816.5
409,11,672.0,757.0
410,8,325.5,594.5
410,9,396.5,587.0
410,10,329.5,805.0
410,11,674.0,742.5
411,8,326.5,591.5
411,9,400.0,581.0
411,10,330.0,801.0
411,11,674.5,728.5
412,8,329.5,587.0
412,9,401.0,574.0
412,10,330.5,798.0
412,11,674.5,723.0
412,12,705.0,986.0
413,8,332.5,582.0
413,9,403.0,569.5
413,10,331.0,794.5
413,11,674.5,719.0
413,12,708.0,972.0
414,8,335.5,575.0
414,9,404.0,568.5
414,10,331.0,789.5
414,11,674.5,713.5
414,12,712.5,963.0
415,8,338.5,567.0
415,9,406.0,566.5
415,10,331.5,782.0
415,11,674.0,709.0
415,12,714.5,954.5
416,8,342.0,561.0
416,9,411.0,564.0
416,10,333.0,771.0
416,11,672.5,702.0
416,12,715.5,951.5
417,8,345.0,555.5
417,9,410.5,561.5
417,10,334.0,762.5
417,11,671.5,689.5
417,12,716.5,948.5
418,8,350.0,554.0
418,9,412.0,558.5
418,10,335.0,747.5
418,11,671.0,675.5
418,12,716.5,940.0
419,8,355.0,552.5
419,9,413.5,554.5
419,10,335.5,736.5
419,11,670.5,663.5
419,12,716.5,926.0
420,8,359.0,550.5
420,9,415.5,548.5
420,10,336.5,730.5
420,11,670.5,650.0
420,12,716.0,904.5
421,8,360.0,548.5
421,9,418.5,541.5
421,10,337.5,726.5
421,11,670.5,646.5
421,12,718.5,894.0
422,8,363.0,545.5
422,9,420.0,535.5
422,10,339.5,723.0
422,11,670.0,642.5
422,12,720.0,885.5
423,8,365.0,542.5
423,9,422.0,528.5
423,10,341.0,719.5
423,11,669.5,638.0
423,12,721.0,883.0
424,8,367.0,538.0
424,9,427.5,524.0
424,10,342.5,715.5
424,11,667.5,634.0
424,12,723.0,879.0
425,8,368.5,532.0
425,9,434.0,522.5
425,10,343.0,708.5
425,11,665.5,624.5
425,12,724.0,872.5
426,8,371.0,525.0
426,9,436.5,520.0
426,10,343.5,698.5
426,11,664.0,614.5
426,12,728.5,859.5
427,8,372.5,521.0
427,9,438.5,518.5
427,10,344.5,688.5
427,11,664.5,600.5
427,12,733.0,844.0
428,8,376.0,513.0
428,9,438.0,517.5
428,10,346.5,676.5
428,11,663.0,588.5
428,12,733.5,827.5
429,8,379.0,510.5
429,9,439.5,515.5
429,10,348.5,665.5
429,11,662.0,575.0
429,12,734.5,820.0
430,8,382.0,510.5
430,9,439.0,515.5
430,10,349.0,662.0
430,11,661.5,571.0
430,12,733.5,817.0
431,8,383.5,509.0
431,9,441.5,512.5
431,10,351.0,659.0
431,11,659.5,567.5
431,12,733.0,816.5
432,8,386.5,507.0
432,9,443.5,509.0
432,10,351.5,656.5
432,11,657.0,563.5
432,12,732.0,812.0
433,8,389.5,505.0
433,9,447.5,505.5
433,10,351.5,653.0
433,11,654.5,559.5
433,12,733.0,802.5
434,8,392.0,502.0
434,9,450.5,501.5
434,10,352.5,649.0
434,11,652.0,555.0
434,12,729.5,788.5
435,8,393.5,500.0
435,9,452.5,496.5
435,10,353.5,644.0
435,11,649.0,547.0
435,12,729.0,767.5
436,8,395.5,497.0
436,9,455.0,491.0
436,10,356.5,636.5
436,11,646.0,536.0
436,12,731.0,757.0
437,8,397.5,492.5
437,9,456.0,491.0
437,10,358.5,629.0
437,11,643.0,524.0
437,12,732.5,754.0
438,8,400.0,488.5
438,9,457.0,490.0
438,10,359.0,618.5
438,11,640.5,512.5
438,12,732.5,750.0
439,8,401.0,481.5
439,9,458.0,489.0
439,10,359.0,608.5
439,11,638.5,506.0
439,12,735.5,746.0
440,8,403.0,476.5
440,9,460.5,487.5
440,10,359.0,600.0
440,11,636.0,502.5
440,12,737.0,738.0
441,8,407.5,471.0
441,9,461.0,486.0
441,10,360.0,597.0
441,11,633.5,499.5
441,12,738.5,727.5
442,8,411.0,468.5
442,9,462.5,484.0
442,10,361.0,594.0
442,11,633.0,496.5
442,12,736.0,712.0
443,8,413.5,467.0
443,9,463.5,482.5
443,10,362.0,591.0
443,11,630.5,492.0
443,12,732.0,697.0
444,8,413.5,465.5
444,9,465.0,481.0
444,10,362.0,588.5
444,11,627.5,485.5
444,12,729.5,693.5
445,8,417.0,463.0
445,9,467.0,478.0
445,10,362.0,587.5
445,11,625.5,474.0
445,12,726.5,688.5
446,8,420.5,461.5
446,9,467.5,475.0
446,10,360.5,583.0
446,11,622.5,462.5
446,12,724.5,684.5
447,8,422.0,459.0
447,9,469.0,471.5
447,10,358.0,575.0
447,11,617.0,451.0
447,12,721.5,675.0
448,8,421.0,454.0
448,9,470.5,466.5
448,10,356.5,565.5
448,11,617.0,439.5
448,12,719.0,664.5
449,8,424.5,447.5
449,9,472.0,460.5
449,10,356.0,557.5
449,11,616.0,432.5
449,12,718.0,648.5
450,8,426.0,442.0
450,9,472.5,456.5
450,10,356.5,548.5
450,11,613.5,429.0
450,12,716.0,636.0
451,8,428.0,436.0
451,9,475.5,451.5
451,10,357.5,539.5
451,11,611.0,425.5
451,12,714.5,629.5
452,8,429.0,429.0
452,9,478.5,450.5
452,10,358.5,533.5
452,11,607.5,422.0
452,12,714.0,625.5
453,8,429.5,426.0
453,9,482.5,448.5
453,10,361.5,531.0
453,11,606.0,416.5
453,12,714.5,623.0
454,8,431.5,424.0
454,9,484.0,447.0
454,10,365.0,529.0
454,11,601.5,408.5
454,12,712.5,614.0
455,8,434.0,423.0
455,9,483.0,445.0
455,10,369.0,527.5
455,11,599.0,397.5
455,12,710.5,603.0
456,8,437.0,422.0
456,9,484.5,443.0
456,10,370.0,525.0
456,11,596.5,385.0
456,12,705.5,590.0
457,8,438.0,420.0
457,9,484.5,441.5
457,10,370.5,521.5
457,11,593.5,373.5
457,12,702.5,575.5
458,8,440.0,417.5
458,9,486.0,437.5
458,10,373.5,518.0
458,11,590.5,369.0
458,12,700.0,567.5
459,8,443.5,415.5
459,9,489.5,433.0
459,10,374.5,509.5
459,11,589.5,365.5
459,12,694.5,564.5
460,8,444.5,412.5
460,9,492.5,428.0
460,10,375.0,502.0
460,11,586.0,362.0
460,12,692.5,561.5
461,8,446.0,409.0
461,9,494.5,422.5
461,10,377.0,494.5
461,11,585.5,358.5
461,12,689.5,553.0
462,8,447.0,404.0
462,9,497.5,417.0
462,10,378.5,487.5
462,11,584.0,353.5
462,12,686.0,542.5
463,8,448.5,399.5
463,9,499.0,414.0
463,10,380.5,485.0
463,11,582.0,345.5
463,12,680.5,528.5
464,8,451.0,394.5
464,9,498.0,412.5
464,10,381.0,483.5
464,11,580.5,333.5
464,12,678.0,516.5
465,8,454.0,389.0
465,9,500.5,411.0
465,10,382.0,481.5
465,11,578.5,323.5
465,12,674.5,512.5
466,8,457.5,387.0
466,9,501.5,410.0
466,10,381.5,480.0
466,11,577.0,313.0
466,12,672.0,507.0
467,8,460.5,386.0
467,9,503.0,408.0
467,10,381.0,478.5
467,11,575.5,302.0
467,12,669.5,503.5
468,8,462.0,384.0
468,9,504.0,406.0
468,10,381.0,475.0
468,11,573.0,298.5
468,12,667.5,497.5
469,8,462.0,383.0
469,9,506.0,404.0
469,10,380.0,470.0
469,11,571.5,295.5
469,12,664.0,487.5
470,8,464.0,381.0
470,9,506.5,402.0
470,10,379.0,464.0
470,11,570.0,292.0
470,12,660.5,475.5
471,8,468.5,379.0
471,9,506.5,399.5
471,10,378.0,455.5
471,11,567.5,288.5
471,12,657.5,462.5
472,8,470.0,375.5
472,9,507.5,393.5
472,10,378.5,447.0
472,11,564.5,284.5
472,12,654.0,451.5
473,8,473.0,372.0
473,9,509.0,388.0
473,10,378.0,434.5
473,11,560.5,274.5
473,12,651.0,448.0
474,8,475.0,367.0
474,9,509.0,384.0
474,10,379.5,430.0
474,11,558.0,264.5
474,12,645.5,444.5
475,8,477.0,364.5
475,9,509.5,379.0
475,10,380.5,426.0
475,11,558.0,253.0
475,12,642.5,437.0
476,8,477.0,359.0
476,9,513.0,376.5
476,10,378.5,423.5
476,11,557.0,245.0
476,12,640.0,427.5
477,8,479.0,354.0
477,9,514.0,374.5
477,10,379.5,421.0
477,11,556.0,242.0
477,12,632.5,413.0
478,8,479.5,352.5
478,9,516.0,372.5
478,10,379.5,420.0
478,11,555.5,240.0
478,12,630.5,401.5
479,8,480.5,351.0
479,9,517.5,372.0
479,10,382.5,416.0
479,11,555.0,236.0
479,12,626.5,396.5
480,8,480.5,349.0
480,9,517.0,371.0
480,10,383.5,412.0
480,11,556.0,233.0
480,12,624.0,390.5
481,8,481.0,348.0
481,9,518.5,369.0
481,10,385.5,406.0
481,11,557.0,227.5
481,12,623.5,386.5
482,8,480.0,346.0
482,9,519.5,368.0
482,10,388.0,396.5
482,11,557.0,219.0
482,12,621.5,378.0
483,8,480.0,343.5
