frame_idx,id,x,y
30,0,626.5,1265.0
31,0,631.0,1251.5
32,0,633.5,1234.0
33,0,635.5,1226.5
34,0,636.5,1220.5
35,0,638.0,1217.0
36,0,638.0,1214.0
37,0,638.0,1211.0
38,0,638.5,1205.0
39,0,638.0,1195.5
40,0,638.5,1184.5
41,0,638.5,1171.5
42,0,638.5,1160.5
43,0,639.5,1158.0
44,0,640.5,1155.0
45,0,641.5,1148.5
46,0,643.5,1147.5
47,0,644.5,1146.0
48,0,646.5,1141.5
49,0,649.0,1135.5
50,0,652.0,1126.0
51,0,654.5,1116.5
52,0,656.5,1102.0
53,0,658.0,1095.0
54,0,658.0,1093.5
55,0,658.5,1091.0
56,0,662.0,1087.0
57,0,660.0,1084.0
58,0,660.0,1081.0
59,0,660.0,1078.0
60,0,659.5,1073.0
61,0,658.0,1064.5
62,0,657.5,1057.5
63,0,657.5,1046.5
64,0,656.5,1038.0
65,0,657.0,1035.0
66,0,658.0,1032.5
67,0,658.5,1032.0
68,0,659.5,1031.5
69,0,661.5,1028.5
70,0,662.0,1028.0
71,0,664.5,1025.0
72,0,668.0,1022.5
73,0,670.0,1019.0
74,0,671.5,1016.0
75,0,674.0,1012.0
76,0,675.5,1007.0
77,0,677.5,1000.0
78,0,678.0,993.0
79,0,678.0,991.5
80,0,678.0,990.5
81,0,678.5,990.0
82,0,679.0,990.5
83,0,678.5,990.0
84,0,678.0,989.5
85,0,677.5,988.5
86,0,677.0,988.5
87,0,676.5,988.5
88,0,676.5,988.0
89,0,676.5,988.0
90,0,676.0,988.0
91,0,675.5,988.0
92,0,675.5,988.0
93,0,675.5,988.0
94,0,675.5,988.0
95,0,675.5,988.0
96,0,675.5,988.0
97,0,675.5,988.0
98,0,676.0,987.5
99,0,676.0,987.5
100,0,676.0,986.5
101,0,675.5,986.5
102,0,675.5,986.5
103,0,674.5,987.0
104,0,674.0,987.0
105,0,673.5,987.0
106,0,673.5,986.5
107,0,673.0,987.5
108,0,673.0,987.5
109,0,673.0,987.5
110,0,673.0,987.5
111,0,673.0,987.5
112,0,673.5,987.5
113,0,673.5,987.5
114,0,673.5,987.0
115,0,673.5,987.0
116,0,673.5,987.0
117,0,674.0,987.5
118,0,674.0,986.5
119,0,674.0,987.0
120,0,674.0,987.0
121,0,674.0,986.5
122,0,674.0,986.5
123,0,674.5,986.5
124,0,674.0,986.0
125,0,673.5,986.5
126,0,674.0,986.5
127,0,674.0,986.5
128,0,674.0,986.5
129,0,674.5,987.0
130,0,675.0,987.0
131,0,674.5,987.5
132,0,675.0,987.5
133,0,675.0,987.5
134,0,675.0,987.5
135,0,674.5,987.5
136,0,675.0,987.5
137,0,675.0,987.0
138,0,675.0,987.5
139,0,674.5,987.0
140,0,674.5,987.5
141,0,674.5,987.5
142,0,674.0,988.0
143,0,674.0,987.5
144,0,674.0,987.5
145,0,674.0,987.5
146,0,674.0,987.5
147,0,674.0,987.5
148,0,674.0,987.5
149,0,674.0,987.5
150,0,674.0,987.5
151,0,674.0,987.0
152,0,674.5,986.5
153,0,675.0,987.0
154,0,675.0,986.5
155,0,675.0,986.5
156,0,675.0,986.0
157,0,675.0,985.5
158,0,675.0,985.5
159,0,675.0,985.5
160,0,675.0,985.5
161,0,675.0,986.5
162,0,675.0,986.5
163,0,675.0,987.0
164,0,675.0,987.5
165,0,675.0,987.0
166,0,675.0,985.5
167,0,675.0,987.0
168,0,675.0,987.0
169,0,675.0,987.0
170,0,675.0,987.0
171,0,675.0,987.0
172,0,675.0,987.5
173,0,674.5,987.5
174,0,675.0,987.5
175,0,674.5,987.0
176,0,674.5,987.5
177,0,674.0,987.5
178,0,674.5,987.0
179,0,674.0,987.0
180,0,674.0,987.5
181,0,673.5,987.0
182,0,674.0,987.0
183,0,674.0,987.0
184,0,674.0,987.5
185,0,674.5,988.0
186,0,674.0,988.0
187,0,674.0,987.5
188,0,674.0,987.5
189,0,674.0,987.5
190,0,674.0,987.5
191,0,674.5,987.5
192,0,674.0,987.5
193,0,674.0,987.0
194,0,674.0,987.5
195,0,674.0,987.5
196,0,674.0,987.5
197,0,674.5,987.5
198,0,674.5,987.5
199,0,675.0,987.0
200,0,675.0,988.0
201,0,675.0,988.0
202,0,675.0,988.0
203,0,675.0,988.0
204,0,675.0,987.5
205,0,675.0,987.5
206,0,674.5,987.5
207,0,674.5,987.5
208,0,674.5,987.5
209,0,674.0,987.0
210,0,674.5,987.0
211,0,674.5,987.0
212,0,674.5,987.0
213,0,674.5,987.0
214,0,674.5,987.0
215,0,674.0,987.0
216,0,674.0,987.0
217,0,674.5,987.0
218,0,674.5,987.0
219,0,674.5,986.5
220,0,674.0,987.0
221,0,674.0,987.0
222,0,674.0,987.0
223,0,674.0,987.0
224,0,674.5,987.0
225,0,674.0,987.0
226,0,674.0,987.0
227,0,674.0,987.0
228,0,674.5,986.5
229,0,674.5,987.0
230,0,674.5,987.0
231,0,674.5,986.5
232,0,674.0,986.5
233,0,674.5,986.5
234,0,674.0,986.5
235,0,674.5,986.5
236,0,674.5,987.0
237,0,674.0,987.5
238,0,673.5,987.5
239,0,674.0,987.5
240,0,674.0,987.5
241,0,674.0,987.5
242,0,674.0,987.5
243,0,674.5,987.5
244,0,674.5,987.5
245,0,673.5,987.5
246,0,674.0,987.0
247,0,674.0,987.0
248,0,673.5,987.5
249,0,674.5,987.5
250,0,674.0,988.0
251,0,674.0,987.5
252,0,674.5,987.0
253,0,674.5,987.0
254,0,674.5,987.0
255,0,674.0,987.0
256,0,674.0,987.0
257,0,674.0,986.5
258,0,674.0,986.5
259,0,674.0,986.5
260,0,674.5,987.5
261,0,674.0,987.0
262,0,674.0,987.5
263,0,674.0,987.0
264,0,673.5,987.5
265,0,674.0,987.0
266,0,674.0,987.0
267,0,674.0,987.0
268,0,673.5,987.5
269,0,673.5,987.5
270,0,673.5,987.5
271,0,673.5,987.5
272,0,673.5,986.5
273,0,673.5,986.5
274,0,673.5,987.0
275,0,673.5,987.0
276,0,673.5,987.0
277,0,673.5,987.0
278,0,673.5,987.5
279,0,673.5,987.0
280,0,673.5,987.0
281,0,673.5,987.0
282,0,673.5,987.5
283,0,673.5,987.5
284,0,673.5,987.0
285,0,673.0,987.0
286,0,673.0,987.0
287,0,673.0,986.5
288,0,671.5,986.5
289,0,672.0,986.5
290,0,670.5,986.0
291,0,669.0,986.0
292,0,668.5,985.0
293,0,667.0,983.5
294,0,666.5,981.5
295,0,665.5,980.0
296,0,665.0,978.5
297,0,664.5,975.5
298,0,666.0,974.5
299,0,667.0,974.0
300,0,667.5,973.5
301,0,670.5,971.5
302,0,672.0,970.5
303,0,674.0,969.0
304,0,675.5,967.0
305,0,678.5,965.0
306,0,681.0,962.0
307,0,683.0,957.0
308,0,686.0,951.5
309,0,688.0,944.0
310,0,689.0,937.0
311,0,690.0,935.0
312,0,691.0,935.0
313,0,692.0,933.5
314,0,691.0,932.0
315,0,690.5,932.5
316,0,689.5,929.0
317,0,689.0,928.5
318,0,689.0,926.5
319,0,687.5,924.0
320,0,685.5,922.0
321,0,684.5,920.0
322,0,684.5,920.0
323,0,681.0,913.0
324,0,679.5,908.5
325,0,678.0,903.0
326,0,677.5,895.0
327,0,677.5,893.0
328,0,678.0,892.0
329,0,679.5,890.5
330,0,680.5,889.5
331,0,681.0,887.5
332,0,683.0,885.5
333,0,684.0,883.5
334,0,686.0,881.5
335,0,689.0,878.5
336,0,690.0,876.0
337,0,691.0,872.5
338,0,692.5,868.5
339,0,693.0,865.0
340,0,693.0,860.0
341,0,694.0,853.5
342,0,695.0,851.5
343,0,695.5,850.5
344,0,695.5,850.0
345,0,695.5,849.5
346,0,695.5,849.5
347,0,694.5,849.0
348,0,694.5,848.0
349,0,694.5,848.0
350,0,694.0,848.0
351,0,693.5,848.0
352,0,693.0,848.0
353,0,693.0,848.0
354,0,692.5,848.0
355,0,692.0,848.0
356,0,692.0,848.5
357,0,692.0,848.5
358,0,692.0,849.0
359,0,692.0,849.0
360,0,692.0,849.0
361,0,692.0,849.0
362,0,692.0,848.5
363,0,691.5,849.5
364,0,691.0,849.0
365,0,691.0,849.0
366,0,691.0,849.0
367,0,691.0,849.0
368,0,691.0,849.0
368,1,616.0,1287.5
369,0,690.5,849.0
369,1,620.0,1279.0
370,0,690.5,849.0
370,1,624.0,1269.0
371,0,690.5,849.0
371,1,627.5,1254.5
372,0,690.0,849.5
372,1,623.0,1245.5
373,0,690.5,850.0
373,1,623.0,1238.0
374,0,690.0,850.0
374,1,640.5,1234.0
375,0,690.0,850.0
375,1,645.0,1229.5
376,0,689.5,849.5
376,1,648.5,1226.0
377,0,690.0,850.0
377,1,651.5,1218.5
378,0,689.5,849.5
378,1,656.5,1206.0
379,0,689.5,849.0
379,1,663.5,1195.5
380,0,689.5,849.0
380,1,669.5,1188.0
381,0,689.5,849.0
381,1,672.0,1182.0
382,0,689.5,849.0
382,1,674.0,1175.0
383,0,689.5,849.0
383,1,675.5,1170.0
384,0,689.0,849.0
384,1,678.5,1165.5
385,0,689.0,849.0
385,1,682.0,1158.5
386,0,689.0,849.0
386,1,686.0,1146.5
387,0,688.5,849.0
387,1,689.5,1132.0
388,0,688.5,849.0
388,1,692.5,1119.5
389,0,688.5,849.0
389,1,697.0,1113.0
390,0,688.5,849.0
390,1,702.5,1109.0
391,0,688.5,848.5
391,1,707.0,1104.5
392,0,689.0,848.5
392,1,709.0,1100.0
393,0,689.0,848.5
393,1,713.5,1093.5
394,0,689.5,848.5
394,1,718.0,1084.0
395,0,690.0,848.5
395,1,723.5,1072.0
396,0,690.5,848.5
396,1,727.5,1063.0
397,0,690.5,848.5
397,1,728.0,1058.0
398,0,690.5,848.5
398,1,728.5,1054.0
399,0,690.5,848.5
399,1,730.0,1049.0
400,0,690.5,848.0
400,1,731.5,1042.5
401,0,691.0,848.5
401,1,733.5,1034.0
402,0,690.5,849.0
402,1,735.0,1025.5
403,0,690.5,849.0
403,1,736.5,1018.0
404,0,691.0,849.0
404,1,738.5,1018.5
405,0,690.5,849.0
405,1,740.0,1017.5
406,0,691.0,849.0
406,1,742.5,1014.0
407,0,691.0,849.5
407,1,747.0,1011.0
408,0,691.0,849.5
408,1,749.0,1007.0
409,0,691.0,849.0
409,1,750.0,1003.5
410,0,691.5,849.5
410,1,751.0,999.0
411,0,691.0,850.0
411,1,756.0,992.5
412,0,691.0,850.0
412,1,761.0,986.5
413,0,691.0,850.5
413,1,762.0,976.5
414,0,691.0,850.5
414,1,764.5,969.5
415,0,690.5,850.5
415,1,765.5,970.5
416,0,690.5,850.5
416,1,766.5,970.0
417,0,691.0,850.5
417,1,767.5,970.0
418,0,691.0,850.5
418,1,770.5,970.0
419,0,691.0,850.5
419,1,772.0,968.5
420,0,691.0,850.5
420,1,773.0,967.0
421,0,691.0,851.0
421,1,775.5,964.0
422,0,690.5,850.0
422,1,776.5,959.0
423,0,691.0,850.5
423,1,777.0,958.5
424,0,691.0,850.0
424,1,779.0,953.5
425,0,691.0,850.5
425,1,780.0,945.0
426,0,691.0,850.5
426,1,788.0,941.5
427,0,690.5,850.5
427,1,792.5,939.5
428,0,691.0,850.0
428,1,799.5,937.0
429,0,691.0,851.0
429,1,805.0,933.5
430,0,691.0,850.5
430,1,808.0,930.0
431,0,690.5,850.0
431,1,808.5,926.0
432,0,690.5,850.0
432,1,806.5,923.0
433,0,690.5,850.0
433,1,805.5,919.0
434,0,690.5,850.5
434,1,807.0,912.5
435,0,691.0,850.0
435,1,809.5,903.5
436,0,691.0,850.0
436,1,808.5,887.5
437,0,690.5,850.0
437,1,807.5,878.5
438,0,691.0,850.0
438,1,806.5,873.0
439,0,691.0,850.0
439,1,804.5,869.0
440,0,691.0,850.0
440,1,799.0,864.5
441,0,691.0,850.0
441,1,795.5,855.5
442,0,691.0,850.0
442,1,792.0,845.0
443,0,691.0,850.0
443,1,787.0,830.5
444,0,690.5,849.5
444,1,786.0,816.0
445,0,690.5,850.0
445,1,784.0,812.5
446,0,690.5,850.5
446,1,779.0,808.5
447,0,690.5,849.5
447,1,778.0,803.5
448,0,691.0,849.5
448,1,775.5,798.0
449,0,691.0,849.5
449,1,771.5,787.0
450,0,691.0,849.5
450,1,768.0,776.0
451,0,690.5,850.0
451,1,763.5,762.5
452,0,691.0,849.5
452,1,759.5,747.0
453,0,691.0,849.5
453,1,754.5,743.0
454,0,691.0,850.0
454,1,750.0,739.0
455,0,691.0,849.5
455,1,747.5,735.0
456,0,691.0,850.0
456,1,744.5,730.0
457,0,691.0,850.0
457,1,737.5,717.5
458,0,691.0,849.5
458,1,734.0,705.5
459,0,691.0,850.5
459,1,729.5,694.5
460,0,691.0,850.5
460,1,726.5,690.5
461,0,691.0,850.5
461,1,722.5,687.0
462,0,691.0,850.0
462,1,717.5,682.5
463,0,691.0,850.0
463,1,714.0,678.5
464,0,691.0,850.5
464,1,711.0,673.5
465,0,691.0,850.0
465,1,707.0,663.0
466,0,691.0,850.5
466,1,704.5,652.5
467,0,691.0,850.5
467,1,702.5,640.0
468,0,691.0,850.0
468,1,700.5,629.5
469,0,691.0,850.5
469,1,699.0,625.5
470,0,691.0,850.0
470,1,695.0,622.0
471,0,691.0,850.0
471,1,690.0,620.0
472,0,691.0,850.5
472,1,684.5,615.5
473,0,691.0,850.0
473,1,679.5,605.0
474,0,691.0,850.5
474,1,675.0,593.5
475,0,691.0,850.0
475,1,671.0,582.5
476,0,691.0,850.0
476,1,669.5,578.5
477,0,691.0,850.0
477,1,666.5,574.0
478,0,691.0,850.5
478,1,664.5,570.5
479,0,691.0,850.5
479,1,663.0,566.0
480,0,691.0,850.0
480,1,660.5,559.0
481,0,691.0,850.5
481,1,658.5,551.0
482,0,691.0,850.5
482,1,657.0,545.5
482,2,405.0,1171.5
483,0,691.0,850.5
483,1,653.5,533.5
483,2,403.0,1164.0
484,0,691.0,850.5
484,1,653.0,523.5
484,2,402.0,1153.5
485,0,691.0,850.5
485,1,651.0,516.0
485,2,398.5,1141.0
486,0,691.0,850.5
486,1,648.0,512.5
486,2,396.5,1130.0
487,0,691.0,850.5
487,1,645.0,509.0
487,2,396.0,1116.0
488,0,691.0,850.5
488,1,640.0,505.5
488,2,395.0,1111.0
489,0,691.0,850.0
489,1,636.0,496.0
489,2,393.0,1107.0
490,0,691.0,850.0
490,1,632.0,486.5
490,2,390.0,1103.0
491,0,691.0,850.0
491,1,628.5,475.5
491,2,387.0,1099.0
492,0,691.0,850.0
492,1,626.0,468.0
492,2,382.0,1094.0
493,0,691.0,850.0
493,1,623.5,464.5
493,2,377.0,1087.0
494,0,691.0,849.5
494,1,622.0,462.0
494,2,373.5,1073.5
495,0,691.0,849.5
495,1,621.0,458.0
495,2,370.0,1057.0
496,0,691.0,849.5
496,1,619.0,452.5
496,2,367.0,1046.5
497,0,691.5,849.5
497,1,614.5,444.0
497,2,363.5,1041.5
498,0,691.5,849.5
498,1,611.0,433.5
498,2,361.5,1037.5
499,0,691.5,849.5
499,1,610.0,421.5
499,2,359.0,1033.5
500,0,691.5,849.5
500,1,608.0,411.0
500,2,357.0,1029.5
501,0,691.5,849.0
501,1,605.0,408.5
501,2,355.0,1024.5
502,0,691.5,849.0
502,1,603.5,404.5
502,2,353.5,1018.5
503,0,691.5,849.0
503,1,599.0,401.5
503,2,352.5,1008.5
504,0,691.5,849.5
504,1,594.5,396.5
504,2,351.0,997.5
505,0,691.5,849.5
505,1,589.5,388.5
505,2,349.5,985.5
506,0,691.0,850.0
506,1,585.0,376.5
506,2,349.5,974.0
507,0,691.5,849.5
507,1,582.0,367.0
507,2,349.0,964.0
508,0,691.0,849.5
508,1,579.5,364.5
508,2,349.5,960.0
509,0,691.0,849.5
509,1,578.0,364.0
509,2,348.5,957.0
510,0,691.0,850.0
510,1,574.5,360.5
510,2,347.0,952.5
511,0,691.0,850.0
511,1,573.0,351.5
511,2,345.5,948.0
512,0,691.0,849.5
512,1,570.5,349.5
512,2,342.0,939.0
513,0,691.0,850.5
513,1,568.5,342.5
513,2,338.5,926.5
